,state_name,Total Population_state,Hispanic or Latino_state,Not Hispanic or Latino:,Population of one race:_state,Population of two or more races:_state,FRACTotal,White Alone and in Combination_state,Black Alone and in Combination_state,Asian Alone and in Combination_state,Other Alone and in Combination_state,Native Alone and in Combination_state,NHPI Alone and in Combination_state,Calc Total (Not Latino),Asian/NHPI Alone and in Combination_state,state,Location,Total Population_area,Hispanic or Latino_area,Population of one race:_area,Population of two or more races:_area,White Alone and in Combination_area,Black Alone and in Combination_area,Asian Alone and in Combination_area,Other Alone and in Combination_area,Native Alone and in Combination_area,NHPI Alone and in Combination_area,city,Asian/NHPI Alone and in Combination_area
731,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Pierre, SD Micro Area",20745.0,521.0,19196.0,1028.0,17132.617,159.283,170.033,132.117,2610.95,19.0,Pierre,189.033
732,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Rapid City, SD Metro Area",139074.0,6876.0,123881.0,8317.0,111918.867,2448.117,2309.867,1129.617,14142.167,249.367,Rapid City,2559.2340000000004
733,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Sioux Falls, SD Metro Area",276730.0,14137.0,251876.0,10717.0,232610.433,14201.433,6431.85,1689.917,7460.35,199.017,Sioux Falls,6630.867
734,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Spearfish, SD Micro Area",25768.0,922.0,23814.0,1032.0,23436.25,188.417,247.917,186.333,765.583,21.5,Spearfish,269.41700000000003
735,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Vermillion, SD Micro Area",14967.0,458.0,13845.0,664.0,12979.95,316.783,407.7,87.867,710.417,6.283,Vermillion,413.983
736,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Watertown, SD Micro Area",34489.0,1027.0,32585.0,877.0,31931.833,175.917,273.75,136.917,928.583,15.0,Watertown,288.75
737,South Dakota,886667.0,38741.0,847926.0,813494.0,34432.0,34432.0,721736.25,20999.95,15520.833,4974.017,83822.517,872.433,847926.0,16393.266,SD,"Yankton, SD Micro Area",23310.0,1234.0,21324.0,752.0,20547.917,396.833,157.083,119.5,841.75,12.917,Yankton,170.0
738,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Athens, TN Micro Area",53276.0,2161.0,48529.0,2586.0,47235.333,2190.167,510.167,276.0,869.667,33.667,Athens,543.834
739,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Brownsville, TN Micro Area",17864.0,838.0,16668.0,358.0,7709.6,9090.85,34.6,89.6,92.933,8.417,Brownsville,43.017
740,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Chattanooga, TN-GA Metro Area",562647.0,32687.0,506722.0,23238.0,434684.45,73128.733,11179.367,3380.45,7146.9,440.1,Chattanooga,11619.467
741,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Clarksville, TN-KY Metro Area",320535.0,29339.0,271847.0,19349.0,210838.017,63911.233,7942.933,2823.65,4075.683,1604.483,Clarksville,9547.416
742,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Cleveland, TN Metro Area",126164.0,8758.0,111358.0,6048.0,107024.533,5942.95,1465.617,824.083,1985.533,163.283,Cleveland,1628.8999999999999
743,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Cookeville, TN Micro Area",113982.0,6845.0,102752.0,4385.0,100882.9,2802.817,1423.733,580.567,1374.483,72.5,Cookeville,1496.233
744,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Crossville, TN Micro Area",61145.0,1936.0,57222.0,1987.0,57282.75,418.25,442.583,296.0,745.25,24.167,Crossville,466.75
745,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Dayton, TN Micro Area",32870.0,1960.0,29609.0,1301.0,29276.833,749.167,240.833,156.667,476.0,10.5,Dayton,251.333
746,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Dyersburg, TN Micro Area",36801.0,1303.0,34012.0,1486.0,28977.45,5642.7,242.533,225.25,386.117,23.95,Dyersburg,266.483
747,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Greeneville, TN Micro Area",70152.0,2535.0,65100.0,2517.0,64348.6,1596.683,395.6,411.483,828.017,36.617,Greeneville,432.21700000000004
748,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Jackson, TN Metro Area",180504.0,8187.0,166337.0,5980.0,118446.15,49501.9,1799.817,1025.733,1478.4,65.0,Jackson,1864.817
749,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Johnson City, TN Metro Area",207285.0,8424.0,190351.0,8510.0,184638.983,7389.567,2673.9,1364.75,2682.067,111.733,Johnson City,2785.6330000000003
750,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Kingsport-Bristol, TN-VA Metro Area",307614.0,6038.0,290842.0,10734.0,286869.6,7020.433,2443.35,1594.3,3519.683,128.633,Kingsport-Bristol,2571.9829999999997
751,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Knoxville, TN Metro Area",879773.0,44667.0,796911.0,38195.0,745220.333,54625.417,17399.467,5991.05,11179.983,689.75,Knoxville,18089.217
752,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Lawrenceburg, TN Micro Area",44159.0,1117.0,41442.0,1600.0,41145.15,897.4,220.9,226.083,539.733,12.733,Lawrenceburg,233.633
753,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Lewisburg, TN Micro Area",34318.0,2235.0,30618.0,1465.0,28969.367,2277.2,179.533,226.033,416.0,14.867,Lewisburg,194.39999999999998
754,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Martin, TN Micro Area",32902.0,905.0,30732.0,1265.0,28407.167,2808.667,248.667,181.917,330.0,20.583,Martin,269.25
755,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"McMinnville, TN Micro Area",40953.0,3943.0,35560.0,1450.0,34679.667,1307.0,304.5,246.667,448.583,23.583,McMinnville,328.08299999999997
756,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Morristown, TN Metro Area",142709.0,12648.0,124916.0,5145.0,122399.233,3698.567,1200.483,724.917,1716.567,321.233,Morristown,1521.716
757,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1989519.0,193873.0,1715416.0,80230.0,1396237.467,295187.883,68792.35,14577.2,19156.233,1694.867,Nashville-Davidson--Murfreesboro--Franklin,70487.217
758,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Newport, TN Micro Area",35999.0,954.0,33646.0,1399.0,33414.333,764.333,190.667,134.333,526.5,14.833,Newport,205.5
759,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Paris, TN Micro Area",32199.0,877.0,29967.0,1355.0,27897.833,2521.5,251.667,243.5,397.5,10.0,Paris,261.66700000000003
760,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Sevierville, TN Micro Area",98380.0,8614.0,86260.0,3506.0,85511.667,1068.333,1287.167,517.167,1333.167,48.5,Sevierville,1335.667
761,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Shelbyville, TN Micro Area",50237.0,7665.0,40679.0,1893.0,37397.0,3924.333,405.833,276.167,541.167,27.5,Shelbyville,433.333
762,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Tullahoma-Manchester, TN Micro Area",107124.0,4862.0,97748.0,4514.0,94019.65,4816.65,1176.65,742.45,1423.117,83.483,Tullahoma-Manchester,1260.133
763,Tennessee,6910840.0,479187.0,6431653.0,6161430.0,270223.0,270223.0,5025320.717,1127694.133,153309.583,44677.767,74502.333,6148.467,6431653.0,159458.05000000002,TN,"Union City, TN Micro Area",30787.0,1574.0,28093.0,1120.0,25264.917,3379.417,128.5,153.667,278.583,7.917,Union City,136.417
764,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Abilene, TX Metro Area",176579.0,41566.0,127862.0,7151.0,113656.433,14207.1,3541.517,1135.533,2205.1,267.317,Abilene,3808.834
765,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Alice, TX Micro Area",48722.0,38797.0,8599.0,1326.0,8548.0,368.5,202.917,617.75,169.833,18.0,Alice,220.917
766,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Amarillo, TX Metro Area",268691.0,77791.0,181312.0,9588.0,157941.917,17906.167,9193.833,1858.35,3842.4,157.333,Amarillo,9351.166000000001
767,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Andrews, TX Micro Area",18610.0,10400.0,7844.0,366.0,7579.667,234.5,114.0,76.5,200.667,4.667,Andrews,118.667
768,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Athens, TX Micro Area",82150.0,11242.0,67725.0,3183.0,63394.117,5061.783,616.95,498.033,1274.033,63.083,Athens,680.033
769,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Austin-Round Rock-Georgetown, TX Metro Area",2283371.0,728021.0,1462317.0,93033.0,1174717.117,162761.2,174801.533,20437.85,18458.617,4173.683,Austin-Round Rock-Georgetown,178975.216
770,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Bay City, TX Micro Area",36255.0,15455.0,19998.0,802.0,15728.1,3866.517,741.183,197.583,254.017,12.6,Bay City,753.783
771,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Beaumont-Port Arthur, TX Metro Area",397565.0,69597.0,316720.0,11248.0,212952.983,96850.317,12135.983,2392.5,3437.9,198.317,Beaumont-Port Arthur,12334.3
772,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Beeville, TX Micro Area",31047.0,19392.0,11248.0,407.0,8785.833,2361.75,233.417,125.333,136.583,12.083,Beeville,245.5
773,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Big Spring, TX Micro Area",34860.0,16174.0,17869.0,817.0,16063.5,1632.5,430.25,120.583,423.5,15.667,Big Spring,445.917
774,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Bonham, TX Micro Area",35662.0,4218.0,29827.0,1617.0,27824.583,2364.0,213.417,225.25,792.667,24.083,Bonham,237.5
775,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Borger, TX Micro Area",20617.0,4961.0,14631.0,1025.0,14278.333,519.5,139.833,129.5,583.333,5.5,Borger,145.333
776,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Brenham, TX Micro Area",35805.0,6425.0,28354.0,1026.0,22508.133,5703.8,590.967,282.133,273.133,21.833,Brenham,612.8
777,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Brownsville-Harlingen, TX Metro Area",421017.0,376680.0,42399.0,1938.0,38006.65,1589.15,2754.4,1177.15,690.317,119.333,Brownsville-Harlingen,2873.733
778,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Brownwood, TX Micro Area",38095.0,8211.0,28551.0,1333.0,27310.233,1506.233,310.5,220.4,495.4,41.233,Brownwood,351.733
779,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"College Station-Bryan, TX Metro Area",268248.0,70307.0,189016.0,8925.0,147961.533,29711.95,15720.283,1986.5,2218.45,342.283,College Station-Bryan,16062.565999999999
780,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Corpus Christi, TX Metro Area",421933.0,255272.0,157923.0,8738.0,136798.7,14622.617,9516.283,2458.017,2770.283,495.1,Corpus Christi,10011.383
781,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Corsicana, TX Micro Area",52624.0,16049.0,34709.0,1866.0,27866.417,6600.25,456.25,302.917,587.25,761.917,Corsicana,1218.167
782,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Dallas-Fort Worth-Arlington, TX Metro Area",7637387.0,2235234.0,5128806.0,273347.0,3387576.833,1239533.883,633546.683,54164.333,75547.4,11783.867,Dallas-Fort Worth-Arlington,645330.5499999999
783,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Del Rio, TX Micro Area",47586.0,38207.0,8902.0,477.0,8048.2,593.7,406.033,133.033,149.533,48.5,Del Rio,454.533
784,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Dumas, TX Micro Area",21358.0,12647.0,8316.0,395.0,6680.45,699.283,1001.617,112.033,211.95,5.667,Dumas,1007.284
785,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Eagle Pass, TX Micro Area",57887.0,54936.0,2834.0,117.0,1619.75,144.25,189.583,130.333,858.25,8.833,Eagle Pass,198.416
786,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"El Campo, TX Micro Area",41570.0,16967.0,23936.0,667.0,18446.067,5561.4,185.483,205.25,197.567,7.233,El Campo,192.716
787,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"El Paso, TX Metro Area",868859.0,717387.0,140763.0,10709.0,103810.183,26386.067,12362.183,3392.65,3661.767,1859.15,El Paso,14221.333
788,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Fredericksburg, TX Micro Area",26725.0,5766.0,20265.0,694.0,20218.833,126.833,155.667,195.667,252.667,9.333,Fredericksburg,165.0
789,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Gainesville, TX Micro Area",41668.0,8519.0,31390.0,1759.0,30257.833,1352.167,364.333,286.0,867.167,21.5,Gainesville,385.833
790,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Granbury, TX Micro Area",61598.0,7958.0,51351.0,2289.0,50935.917,650.583,585.5,407.417,981.333,79.25,Granbury,664.75
791,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Hereford, TX Micro Area",18583.0,13925.0,4471.0,187.0,4323.583,130.583,50.083,60.833,91.833,1.083,Hereford,51.166
792,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Houston-The Woodlands-Sugar Land, TX Metro Area",7122240.0,2669503.0,4249597.0,203140.0,2486944.05,1242947.15,615059.983,55716.6,44592.0,7477.217,Houston-The Woodlands-Sugar Land,622537.2
793,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Huntsville, TX Micro Area",76400.0,16578.0,57939.0,1883.0,40699.167,16682.5,1206.167,473.667,695.0,65.5,Huntsville,1271.667
794,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Jacksonville, TX Micro Area",50412.0,11797.0,36986.0,1629.0,30870.683,6629.517,317.933,245.917,526.433,24.517,Jacksonville,342.45
795,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Kerrville, TX Micro Area",52598.0,13598.0,37439.0,1561.0,36548.167,792.75,661.333,402.583,533.583,61.583,Kerrville,722.9159999999999
796,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Killeen-Temple, TX Metro Area",475367.0,114128.0,333396.0,27843.0,229697.75,99468.833,16141.5,4458.867,5954.383,5517.667,Killeen-Temple,21659.167
797,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Kingsville, TX Micro Area",31390.0,22181.0,8771.0,438.0,7009.7,1038.867,825.783,161.167,167.533,5.95,Kingsville,831.7330000000001
798,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Lamesa, TX Micro Area",12456.0,6767.0,5537.0,152.0,4657.017,869.683,62.85,40.333,53.35,5.767,Lamesa,68.617
799,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Laredo, TX Metro Area",267114.0,254354.0,12201.0,559.0,9743.917,835.783,1350.867,582.117,206.283,41.033,Laredo,1391.8999999999999
800,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Levelland, TX Micro Area",21537.0,10624.0,10511.0,402.0,9946.167,615.167,59.167,94.833,189.167,8.5,Levelland,67.667
801,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Longview, TX Metro Area",286184.0,47444.0,227626.0,11114.0,178599.283,51439.95,2911.5,1850.2,3754.783,184.283,Longview,3095.783
802,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Lubbock, TX Metro Area",321368.0,114351.0,198056.0,8961.0,164231.817,27103.483,10203.4,1770.65,3427.317,280.333,Lubbock,10483.733
803,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Lufkin, TX Micro Area",86395.0,19732.0,64159.0,2504.0,51154.833,13283.25,987.167,405.0,792.833,39.917,Lufkin,1027.084
804,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"McAllen-Edinburg-Mission, TX Metro Area",870781.0,800001.0,67934.0,2846.0,54622.667,3619.917,8880.5,2412.583,1123.333,121.0,McAllen-Edinburg-Mission,9001.5
805,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Midland, TX Metro Area",175220.0,75586.0,95214.0,4420.0,81361.817,11082.983,4204.65,1116.833,1677.733,189.983,Midland,4394.633
806,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Mineral Wells, TX Micro Area",28409.0,5614.0,21771.0,1024.0,21270.583,647.5,261.25,155.25,434.083,26.333,Mineral Wells,287.58299999999997
807,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Mount Pleasant, TX Micro Area",43711.0,16902.0,25519.0,1290.0,20752.667,4969.0,397.667,194.667,473.0,22.0,Mount Pleasant,419.667
808,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Nacogdoches, TX Micro Area",64653.0,13597.0,48876.0,2180.0,38167.7,10949.033,889.2,360.833,662.867,26.367,Nacogdoches,915.567
809,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Odessa, TX Metro Area",165171.0,100051.0,62097.0,3023.0,52443.5,7857.333,2461.5,779.917,1226.583,351.167,Odessa,2812.667
810,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Palestine, TX Micro Area",57922.0,11111.0,45228.0,1583.0,33849.317,11701.567,436.317,229.567,568.483,25.75,Palestine,462.067
811,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Pampa, TX Micro Area",22054.0,6397.0,14887.0,770.0,14113.15,906.317,151.567,106.567,371.567,7.833,Pampa,159.4
812,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Paris, TX Micro Area",50088.0,4412.0,43101.0,2575.0,36562.117,6750.117,530.95,271.667,1524.783,36.367,Paris,567.317
813,Texas,29145505.0,11441717.0,17703788.0,16817693.0,886095.0,886095.0,11978551.667,3579695.833,1663060.867,198240.95,241992.083,42246.6,17703788.0,1705307.4670000002,TX,"Pearsall, TX Micro Area",18385.0,14171.0,4096.0,118.0,3110.667,715.333,200.167,112.0,66.833,9.0,Pearsall,209.167
